,user,job,label
4601,"Test Engineer Postman, Cypress, TestNG, Python Innovative Test Engineer focused on pushing the boundaries in Web Development.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4602,"Marketing Digital Marketing, Google Analytics, Social Media Management, Brand Strategy, Market Research Innovative Marketing focused on pushing the boundaries in Machine Learning.","Software Developer docker,debugging,zos,zlinux,unix,continuous integration,c++,rexx",0
4603,"Embedding Specialist Sentence Transformers, TensorFlow, NLP, Deep Learning, Embeddings, Python, Data Science Experienced Embedding Specialist with a proven track record in delivering high-quality solutions.","Opening For  Java Developer @Noida- Immediate Joiner Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot",0
4604,"Embedding Specialist PyTorch, Embeddings, TensorFlow, BERT, Deep Learning Dedicated professional with strong expertise in PyTorch, Embeddings, TensorFlow, BERT, Deep Learning and a passion for Web Development.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4605,"Python Developer SQL, Git, Pandas, Data Analysis, NumPy, Python, REST APIs, Django Highly skilled Python Developer committed to excellence in SQL, Git, Pandas, Data Analysis, NumPy, Python, REST APIs, Django.","Python Developer Python programming,coding,Git,PostgreSQL,design patterns,Django,Python Developer,MySQL",1
4606,"Test Engineer Selenium, API Testing, Postman, Python, Java, TestNG, LoadRunner A self-motivated Test Engineer who enjoys problem-solving and innovation.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4607,"Test Engineer TestNG, Postman, API Testing Dedicated professional with strong expertise in TestNG, Postman, API Testing and a passion for Embedded Systems.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
4608,"Python Developer Pandas, Data Analysis, Flask, Git, Django, REST APIs, NumPy, Python Goal-oriented Python Developer with expertise in Pandas, Data Analysis, Flask, Git, Django, REST APIs, NumPy, Python.","Marketing Executive Marketing Executive,Marketing",0
4609,"Marketing Social Media Management, Brand Strategy, Google Analytics Highly skilled Marketing committed to excellence in Social Media Management, Brand Strategy, Google Analytics.","Software Developer- C#.Net NUnit,RCA,UML,XML,OOAD,Winforms,Siemens,HTTP",0
4610,"Test Engineer Java, API Testing, Python, JUnit, JUnit, TestNG, Selenium Test Engineer with solid background in Java, API Testing, Python, JUnit, JUnit, TestNG, Selenium and extensive experience in Cloud Computing.","Marketing Executive Communication Skills,Presentation Skills,Public Relations,Written Communication,Presentation,Public,Relationship,Marketing",0
4611,"Java Developer Git, SQL, Maven, Multithreading Java Developer with solid background in Git, SQL, Maven, Multithreading and extensive experience in Web Development.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
4612,"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
4613,"Python Developer Machine Learning, REST APIs, Git, Django, SQL, Flask, Python A self-motivated Python Developer who enjoys problem-solving and innovation.","Godrej Locks | Local Area Marketing | Bangalore | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Ams",0
4614,"Embedding Specialist BERT, Embeddings, PyTorch Innovative Embedding Specialist focused on pushing the boundaries in Web Development.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
4615,"Software Developer C++, React, Node.js, JavaScript Innovative Software Developer focused on pushing the boundaries in Machine Learning.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4616,"Python Developer Pandas, Git, Python, Django, Machine Learning, Data Analysis, SQL Experienced Python Developer with a proven track record in delivering high-quality solutions.","Python Software Developer Python Development,Linux,Artificial Intelligence,Database Management,Ci/Cd,Machine Learning,Python,Machine",1
4617,"Marketing Social Media Management, Campaign Management, PPC, Brand Strategy, Email Marketing, SEO, Digital Marketing Creative Marketing who leverages Social Media Management, Campaign Management, PPC, Brand Strategy, Email Marketing, SEO, Digital Marketing to produce effective results.",Embedded Engineer Intern ,0
4618,"Embedding Specialist NLP, Python, Embeddings, Data Science, Sentence Transformers, BERT, TensorFlow Embedding Specialist with solid background in NLP, Python, Embeddings, Data Science, Sentence Transformers, BERT, TensorFlow and extensive experience in Cloud Computing.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
4619,"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
4620,"Test Engineer Postman, JUnit, Python, Selenium, API Testing Test Engineer with solid background in Postman, JUnit, Python, Selenium, API Testing and extensive experience in Machine Learning.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4621,"Test Engineer Cypress, Python, Java, API Testing Test Engineer with solid background in Cypress, Python, Java, API Testing and extensive experience in NLP.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4622,"Java Developer REST APIs, Maven, Microservices, Multithreading, Spring, Hibernate, SQL Highly skilled Java Developer committed to excellence in REST APIs, Maven, Microservices, Multithreading, Spring, Hibernate, SQL.","Marketing Executive Social media,Market research,Brand awareness,Promotional events,Marketing Executive,Advertising,Promotional,Events",0
4623,"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Java Full Stack + Angular  Developer Spring Boot,Java Fullstack,Angular,Microservices,Angularjs,Hibernate,Spring Mvc",0
4624,"Backend Developer PHP, Flask, Java, SQL, MongoDB, Django, Node.js, Ruby Dedicated professional with strong expertise in PHP, Flask, Java, SQL, MongoDB, Django, Node.js, Ruby and a passion for Cloud Computing.","Backend Developer Computer science,Backend,Front end,MySQL,Web development,Javascript,Healthcare,Windows",1
4625,"Graphic Designer CorelDRAW, Adobe Photoshop, Illustrator An enthusiastic Graphic Designer passionate about learning and growing in the tech industry.","Senior Python Developer Unit Testing,Django,Rest Api Services,Python,Flask,GIT,Pytest,Fast API",0
4626,"Backend Developer Node.js, Java, PHP Goal-oriented Backend Developer with expertise in Node.js, Java, PHP.","Backend Developer golang,python,software development,php,iaas,css,c++,jquery",1
4627,"Content Creator Copywriting, Graphic Design, Blogging, Email Marketing, Social Media Marketing, Branding, Content Writing Innovative Content Creator focused on pushing the boundaries in Machine Learning.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
4628,"Embedding Specialist PyTorch, BERT, Data Science, NLP, TensorFlow, Sentence Transformers, Python, Deep Learning A self-motivated Embedding Specialist who enjoys problem-solving and innovation.","Embedded Engineer c++,microcontroller,python,fpga,microprocessors,embedded systems development,verilog,communication skills",1
4629,"Marketing Market Research, Email Marketing, Digital Marketing, Social Media Management, Content Marketing, PPC, Brand Strategy Highly skilled Marketing committed to excellence in Market Research, Email Marketing, Digital Marketing, Social Media Management, Content Marketing, PPC, Brand Strategy.","Backend Developer kubernetes,golang,docker,devops,linux,container,css,c++",0
4630,"Test Engineer Postman, JUnit, Java, Selenium, TestNG, Python, API Testing, Cypress An enthusiastic Test Engineer passionate about learning and growing in the tech industry.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
4631,"Backend Developer Django, Python, Java, SQL, RESTful APIs, Ruby, PHP Highly skilled Backend Developer committed to excellence in Django, Python, Java, SQL, RESTful APIs, Ruby, PHP.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
4632,"Graphic Designer Sketch, InDesign, Adobe Photoshop, UI/UX Design, CorelDRAW, Illustrator, Figma Dedicated professional with strong expertise in Sketch, InDesign, Adobe Photoshop, UI/UX Design, CorelDRAW, Illustrator, Figma and a passion for NLP.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
4633,"Software Developer C++, React, Python, Flask, JavaScript, SQL, Node.js, Django Dedicated professional with strong expertise in C++, React, Python, Flask, JavaScript, SQL, Node.js, Django and a passion for Cloud Computing.","Software Developer react.js,java,python,software development,javascript,algorithms,css,web application",1
4634,"Software Developer Python, C++, Django, Flask, React, JavaScript, Git, Java An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
4635,"Python Developer Git, Data Analysis, Python, Flask, Django, SQL, Pandas Innovative Python Developer focused on pushing the boundaries in Web Development.","Python Developer Python Developer,python,devops,web technologies,flask,infrastructure management,Development,Management",1
4636,"Python Developer Flask, Python, SQL Python Developer specialized in Web Development, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
4637,"Java Developer Java, SQL, REST APIs, Spring, Maven, Hibernate, Multithreading A self-motivated Java Developer who enjoys problem-solving and innovation.","Java Developer CI/CD tools,SQL/NoSQL databases,Spring Boot,Java Fullstack,React.Js,Apache/Kafka,Spring Security/OAuth2,Rest Api Development",1
4638,"Java Developer Maven, Java, Spring, SQL Creative Java Developer who leverages Maven, Java, Spring, SQL to produce effective results.","Java Developer Java,Hibernate,SQL Database,Springboot,Microservices,DBMS,SQL,Java Development",1
